650644.59	9387746.52	650636.15	9387746.54
650649.54	9387745.93	650641.21	9387745.00
650653.13	9387745.13	650646.75	9387744.25
650640.04	9387739.84	650674.59	9387746.45
650673.65	9387748.66	650668.05	9387747.52
650667.00	9387746.89	650664.41	9387747.05
650668.69	9387749.93	650662.58	9387753.74
650640.77	9387737.69	650650.00	9387737.66
650653.60	9387742.23	650662.92	9387739.48
650663.71	9387738.53	650664.11	9387729.69
650648.56	9387730.51	650638.59	9387728.85
650644.72	9387732.78	650653.31	9387732.76
650648.54	9387723.72	650681.60	9387721.54
650650.68	9387713.04	650682.95	9387715.49
650653.99	9387706.77	650665.63	9387707.79
650665.62	9387716.97	650645.52	9387715.28
650635.50	9387714.91	650654.23	9387718.87
650655.49	9387718.81	650663.14	9387718.90
650644.44	9387726.94	650654.99	9387727.55
650666.91	9387733.15	650679.73	9387736.39
650674.87	9387730.56	650690.21	9387728.68
650684.03	9387725.11	650696.52	9387724.40
650680.71	9387727.39	650665.72	9387728.02
650667.51	9387740.89	650676.16	9387739.50
650673.21	9387741.66	650678.48	9387740.26
650674.18	9387751.03	650694.78	9387744.77
650656.69	9387756.80	650650.04	9387756.87
650644.46	9387757.67	650639.71	9387757.10
650640.10	9387765.26	650657.29	9387768.01
650655.19	9387770.96	650666.16	9387774.09
650669.53	9387772.19	650665.05	9387769.10
650668.63	9387768.19	650663.66	9387764.42
650665.39	9387702.85	650649.17	9387700.73
650662.20	9387705.12	650648.49	9387702.66
650641.21	9387703.20	650646.64	9387701.92
650649.44	9387692.37	650663.00	9387695.15
650655.42	9387692.33	650644.60	9387684.91
650654.06	9387697.07	650644.22	9387692.69
650657.92	9387710.55	650660.95	9387710.34
650641.13	9387711.43	650649.08	9387709.92
650659.98	9387714.36	650669.48	9387708.03
650648.72	9387707.53	650644.65	9387704.46
650658.18	9387832.71	650648.09	9387830.89
650650.78	9387824.96	650641.55	9387826.04
650642.09	9387831.76	650636.61	9387826.44
650498.17	9388079.30	650495.62	9388082.86
650497.11	9388067.95	650498.47	9388065.63
650494.17	9388072.11	650497.73	9388064.67
650497.57	9388089.89	650499.08	9388087.74
650495.68	9388087.65	650498.07	9388085.39
650570.36	9388082.73	650576.13	9388070.30
650566.13	9388053.17	650562.47	9388067.39
650583.54	9388013.77	650576.26	9388031.68
650627.78	9388014.41	650620.79	9388024.00
650628.12	9388067.97	650660.57	9388080.37
650687.20	9388083.15	650635.26	9388058.54
650661.00	9388059.42	650665.05	9388051.31
650690.04	9387981.79	650670.22	9388008.78
650672.73	9388020.08	650691.89	9387986.10
650694.17	9388013.93	650700.32	9387984.92
650712.68	9387854.82	650708.81	9387870.14
650694.76	9387879.22	650695.82	9387860.59
650765.34	9387779.08	650716.83	9387754.83
650756.94	9387774.21	650723.75	9387763.13
650744.12	9387768.40	650724.79	9387754.81
650740.25	9387761.88	650723.70	9387737.87
650695.55	9387602.81	650698.68	9387566.49
650675.98	9387681.79	650684.92	9387655.13
650668.27	9387713.68	650671.04	9387707.31
650673.10	9387708.25	650677.69	9387706.56
650692.51	9387794.32	650694.68	9387820.30
650655.68	9387845.68	650652.84	9387815.43
650645.16	9387891.82	650644.02	9387878.14
650594.52	9388158.22	650603.38	9388134.05
650602.67	9387958.52	650600.26	9387930.46
650557.82	9387930.01	650541.80	9387929.21
650590.06	9388038.38	650584.54	9388028.33
650585.32	9388041.83	650588.83	9388035.39
650586.84	9388048.22	650588.60	9388040.79
